"","11","12","14","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000242085.1",5.88821630125931,6.20592554999332,6.23779322780421,6.36670270504501,6.09513799306903,6.06501170927387,6.16159538643762,6.08708137545736,6.50844752317114,5.78588051935992
"ENSG00000242086.8",12.0654112272752,11.6853333177789,12.2826720019483,12.0224160343496,12.3965533909007,11.2600089641826,11.8361296570039,12.1905475249397,12.1724925934871,11.6045728748731
"ENSG00000242094.1",8.76996808913314,8.73783058569018,8.85581050046701,8.89117564172286,8.75454326625759,9.04353789561141,9.18489923598304,9.15921114341793,8.65465014163754,7.99048845263429
"ENSG00000242110.8",8.27771812948646,8.39568490233831,8.19047319114413,8.37566525960237,7.84188107067894,8.34092871203416,8.56236301358181,8.21478536551343,8.34460299123938,8.72173790209466
"ENSG00000242114.6",7.57044101021385,7.57306965688549,7.51806230091508,8.01723004815654,7.4631591656955,7.65127354432118,7.30368887768277,8.08570661362977,7.50181859985413,7.94315022134863
"ENSG00000242125.3",10.2227042458354,10.4661491964341,10.7744039970322,10.7122940502011,10.3986848135565,10.3340488922927,10.0446965647946,10.6391118687722,10.5134580968574,11.0627412198273
"ENSG00000242134.2",5.97707685571212,6.62534680493712,6.49641538001882,6.72424939161229,6.47889835395468,6.40676368175086,5.99173178893697,6.95275426049502,6.43759060567951,6.86159289780345
"ENSG00000242142.1",6.05485118793962,5.304104740481,5.99666725630019,5.78785803251437,6.54355487018331,5.67287924390028,5.304104740481,6.39860362099809,5.95452663489708,6.4586448208538
"ENSG00000242170.3",6.24758064256821,6.24468919391668,6.17932932867162,6.02559676963714,6.38533434733369,5.9732132033854,5.304104740481,5.64131146468229,5.90699471284205,5.304104740481
"ENSG00000242175.3",5.88821630125931,5.73941164281066,5.9699786106453,6.09995292387038,6.40961400020353,6.12003844973654,6.26777184872207,6.08708137545736,6.03987585638897,5.87310686350271
"ENSG00000242193.11",7.48990858273272,7.53818033110008,7.66830161594741,7.77300726478715,7.52822172080216,7.54370352164109,7.64813867660747,7.70903690486364,7.09184583695708,7.1081735607387
"ENSG00000242220.9",6.53673090092327,7.88404969153301,7.73000080760357,8.04255961929756,7.59021878881472,7.70817247962962,6.55032046368507,7.84180685953895,7.57759830945257,7.22412719382593
"ENSG00000242247.11",10.6110157728217,10.2842208095794,10.6231883276659,10.2632650377393,10.3019557517905,10.6257021600415,10.9451242141631,10.3982671575368,10.7980209324408,10.2555007231332
"ENSG00000242251.3",6.3026864329107,5.94689139826818,5.69080996096351,6.02559676963714,6.0591616504475,5.93943501890085,6.30033120377399,6.12101341111347,5.304104740481,6.01481050326574
"ENSG00000242252.2",6.77669549380352,6.40012756446662,6.70023929110892,6.65068332670638,6.43327590304168,6.30762359221414,6.50016068851131,5.64131146468229,6.57454465426603,6.75712372174137
"ENSG00000242256.3",6.32896714836629,6.20592554999332,6.2745669935067,6.5508422895192,6.12940130210433,6.30762359221414,6.47408944971058,6.71981354182863,6.24741520059494,5.83137981646392
"ENSG00000242258.2",7.05451296141349,6.65027331219233,7.07169515046017,7.24488046101462,6.50092546902868,6.91383483732384,6.77006037056695,6.59156475506278,6.30606171394862,6.49452369348089
