"","21","22","23","24","26","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000278942.1",6.04006307581882,6.06474121186575,6.16652076709825,5.7413522392432,5.15255379677431,5.97440307417752,5.68318902001317,6.16835940548303,5.60116223867959,6.13960323395921,6.73165790056471,6.22417655489772
"ENSG00000278948.1",7.9831697258384,8.02826581237696,7.96065208790874,7.88410445433629,8.32227011685925,8.27217418116217,8.14328709162228,7.91418219068644,7.50833265313536,7.96995472791271,8.05415704560477,7.85554197181806
"ENSG00000278949.1",8.82495525828212,8.67450422905995,8.48896801137578,8.95815708115448,8.49406529862152,8.67585170916459,8.78474957728788,8.93102065059339,9.18795283573063,8.81096935101268,8.68534864639104,8.37516761857248
"ENSG00000278959.1",6.51396409930803,6.77932588592918,6.51535008825965,6.49414719700335,6.03318996385734,6.61056540495481,6.26899821534582,6.28274256312866,6.07441032756095,6.26260623867858,5.63948689190947,5.88939572581987
"ENSG00000278961.2",5.81263493537046,5.15255379677431,5.68399788903618,5.61923971771019,5.56515989928839,6.20450231219586,5.48928702524227,6.03665324532264,6.03936225506805,5.85717145678054,5.15255379677431,5.45608832521436
"ENSG00000278962.1",7.56588025308723,7.31030416467703,7.61836796898097,6.86550561827874,7.40181180603421,6.96891087399701,7.80824335817787,7.28214011112306,6.71913882343625,7.71649754333784,7.69472849445484,7.37719501780485
"ENSG00000278963.1",8.38282443150876,8.33094667031314,8.417929060374,8.41580728070579,8.53681213862556,8.3626669309652,8.40911206300482,8.3035729546114,8.09474014425133,8.0733028344378,8.38036270524257,8.27812518602608
"ENSG00000278966.2",5.15255379677431,5.53010869911173,5.61344214319563,5.36198929780431,5.39131217934208,5.3927447226844,5.86134540716086,5.70909682358528,6.20150491364349,5.89448720175338,5.87873484546843,5.15255379677431
"ENSG00000278970.3",9.62216052706074,10.0174106579887,10.0003064951875,9.69091268662836,9.60434359687879,10.0310262085126,9.97466438161647,9.93120225764975,10.1579707457526,9.66525174182355,9.64888477611578,10.2125690955871
"ENSG00000278972.1",7.92312598920194,7.85197079504873,7.89414769037495,7.27205853124807,7.42770297127609,7.4476462032668,7.24171824523162,7.16464501935899,6.52460553714969,7.25039238542671,7.11598523361808,7.64920118987469
"ENSG00000278974.1",6.68733854920794,6.56224091219405,6.6231553610085,6.40503043960179,6.80149411352841,6.44751352211064,6.45759389085928,6.50633097067799,5.78447723127458,6.8447868404626,6.22189725564468,6.51175429198806
