"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000289485.1",3.12727261624179,-0.497301966855008,1.36364980388715,-0.364684514629361,0.715346919223887,1
"ENSG00000289486.1",49.5655915273159,-0.304618479793175,0.361176557801811,-0.843406010753136,0.399001411417503,1
"ENSG00000289488.1",28.9798585591928,0.572919639949695,0.606247961411544,0.945025264275941,0.344645977982805,1
"ENSG00000289494.1",40.6252654594057,0.158976708966689,0.48770006841308,0.325972291707853,0.744445319133128,1
"ENSG00000289495.1",0.670933779071232,0.068338484992507,2.75227884470098,0.0248297824633868,0.980190735406967,1
"ENSG00000289496.1",97.3946756682292,0.104004164478471,0.309762805914681,0.335754204483534,0.737056226844813,1
"ENSG00000289497.1",0.484031408608143,-4.70538927576696,3.81720311644927,-1.23267982662234,0.217695241206919,1
"ENSG00000289499.1",54.5582995801044,-0.21258859618901,0.475040932894496,-0.447516374838849,0.654502267519169,1
"ENSG00000289502.1",11.7045605598437,0.587625531779506,1.2684634122307,0.463257770081139,0.643179611758374,1
"ENSG00000289504.1",1101.05473234031,-0.169812462726796,0.219797523277085,-0.772585879017045,0.439767504183144,1
"ENSG00000289506.1",8.71591195703453,0.178639316636125,1.0105049399548,0.17678222992568,0.859679447669387,1
